,longitude,latitude,total_rooms,house_value
18175,-122.01,37.35,3716,323600
18176,-122.0,37.36,2237,368300
18177,-122.0,37.36,2070,411200
18178,-122.0,37.36,3534,337000
18179,-122.0,37.36,6012,239400
18180,-122.03,37.37,2966,256000
18181,-122.03,37.37,2123,284800
18182,-122.03,37.37,1269,325000
18183,-122.04,37.37,1125,252800
18184,-122.04,37.37,2757,311600
18185,-122.04,37.38,2850,273600
18186,-122.03,37.38,2667,252400
18187,-122.02,37.38,1261,224600
18188,-122.01,37.38,726,230400
18189,-122.02,37.37,5686,327700
18190,-122.01,37.37,2559,167300
18191,-122.01,37.37,2213,360900
18192,-122.0,37.37,1434,178100
18193,-122.03,37.39,3280,232700
18194,-122.02,37.38,1889,254400
18195,-122.01,37.39,2500,222200
18196,-122.01,37.39,1976,252600
18197,-122.0,37.39,1236,239400
18198,-122.03,37.39,2600,250200
18199,-122.02,37.4,2348,261000
18200,-122.01,37.39,3015,249500
18201,-122.02,37.39,2297,239700
18202,-122.04,37.39,8745,280100
18203,-122.05,37.38,3200,450000
18204,-122.05,37.38,2424,364200
18205,-122.05,37.38,1875,336500
18206,-122.06,37.38,4293,270800
18207,-122.05,37.37,2687,324200
18208,-122.05,37.39,347,350000
18209,-122.06,37.4,12855,267400
18210,-122.06,37.39,18,375000
18211,-122.06,37.39,1236,40000
18212,-122.06,37.38,3401,500001
18213,-122.06,37.38,1798,470000
18214,-122.06,37.37,3058,500001
18215,-122.06,37.38,2976,262500
18216,-122.07,37.39,1465,289300
18217,-122.08,37.4,806,284600
18218,-122.07,37.4,3352,262500
18219,-122.07,37.41,1184,322300
18220,-122.07,37.4,2940,192200
18221,-122.08,37.4,3565,277000
18222,-122.08,37.4,1750,308700
18223,-122.08,37.41,1896,288900
18224,-122.09,37.4,1575,264700
18225,-122.1,37.41,6277,343300
18226,-122.09,37.41,1480,284100
18227,-122.09,37.41,753,266700
18228,-122.09,37.41,1476,274000
18229,-122.09,37.4,1489,197200
18230,-122.09,37.4,748,290600
18231,-122.09,37.42,4874,229800
18232,-122.11,37.41,5110,351900
18233,-122.09,37.4,3218,182700
18234,-122.1,37.4,3410,165600
18235,-122.1,37.4,1755,293500
18236,-122.1,37.4,1085,276000
18237,-122.11,37.4,1994,266400
18238,-122.11,37.4,255,175000
18239,-122.1,37.4,514,181300
18240,-122.08,37.4,766,316700
18241,-122.09,37.39,2065,327700
18242,-122.09,37.39,1722,261300
18243,-122.09,37.4,3983,275000
18244,-122.08,37.39,1498,307100
18245,-122.08,37.39,1115,334300
18246,-122.08,37.39,2292,340000
18247,-122.07,37.39,1695,352500
18248,-122.07,37.39,1169,330300
18249,-122.07,37.38,1272,280200
18250,-122.08,37.39,2210,342400
18251,-122.1,37.39,1117,353100
18252,-122.1,37.39,1860,354500
18253,-122.09,37.39,1508,365600
18254,-122.09,37.39,1035,359000
18255,-122.09,37.38,1959,414700
18256,-122.09,37.38,2587,407200
18257,-122.08,37.38,2771,353600
18258,-122.08,37.38,857,366700
18259,-122.08,37.38,1199,373400
18260,-122.08,37.38,782,383900
18261,-122.08,37.37,1229,465000
18262,-122.09,37.37,1269,500001
18263,-122.09,37.37,2165,442100
18264,-122.08,37.38,830,342900
18265,-122.07,37.37,3770,457500
18266,-122.07,37.37,2937,473500
18267,-122.07,37.36,3244,500001
18268,-122.06,37.36,1747,500001
18269,-122.07,37.36,4612,500001
18270,-122.08,37.36,2717,500001
18271,-122.09,37.36,1550,500001
18272,-122.09,37.36,2269,500001
18273,-122.08,37.36,2181,500001
18274,-122.06,37.35,2040,500001
18275,-122.07,37.34,1208,500001
18276,-122.07,37.34,1172,500001
18277,-122.07,37.35,1447,500001
18278,-122.07,37.35,1579,500001
18279,-122.08,37.35,1347,500001
18280,-122.07,37.34,1851,500001
18281,-122.08,37.34,2597,500001
18282,-122.08,37.34,1643,500001
18283,-122.08,37.35,2398,500001
18284,-122.1,37.38,4167,500001
18285,-122.1,37.37,2511,500001
18286,-122.1,37.37,2224,500001
18287,-122.11,37.37,1477,500001
18288,-122.11,37.38,3598,500001
18289,-122.11,37.38,3638,500001
18290,-122.11,37.37,1068,500001
18291,-122.12,37.37,1617,500001
18292,-122.11,37.4,2836,500001
18293,-122.11,37.39,1660,500001
18294,-122.1,37.39,2471,500001
18295,-122.12,37.4,2356,500001
18296,-122.12,37.39,3561,500001
18297,-122.12,37.38,1443,500001
18298,-122.12,37.4,3514,500001
18299,-122.13,37.4,6027,461200
18300,-122.13,37.41,4787,440900
18301,-122.14,37.41,2419,437100
18302,-122.14,37.42,206,265000
18303,-122.13,37.42,3982,314100
18304,-122.12,37.41,2892,360900
18305,-122.11,37.43,3584,451300
18306,-122.11,37.43,3905,463700
18307,-122.11,37.42,3058,417800
18308,-122.11,37.41,2712,443800
18309,-122.11,37.41,1641,432900
18310,-122.12,37.42,2445,362100
18311,-122.12,37.42,2607,373100
18312,-122.13,37.43,3454,438400
18313,-122.13,37.43,4398,431900
18314,-122.12,37.43,3212,425500
18315,-122.12,37.44,2974,406300
18316,-122.13,37.44,2390,397400
18317,-122.12,37.44,1509,373400
18318,-122.11,37.44,2016,376600
18319,-122.12,37.43,3262,398100
18320,-122.13,37.45,2295,500001
18321,-122.13,37.45,1287,500001
18322,-122.13,37.45,3233,500001
18323,-122.13,37.44,3004,500001
18324,-122.13,37.44,2835,446600
18325,-122.15,37.46,906,500001
18326,-122.16,37.45,1135,492000
18327,-122.15,37.46,1803,500001
18328,-122.14,37.45,3841,500001
18329,-122.15,37.45,2117,500001
18330,-122.14,37.45,2074,500001
18331,-122.15,37.45,568,500001
18332,-122.16,37.45,4234,425000
18333,-122.16,37.45,2207,402500
18334,-122.16,37.45,2926,356000
18335,-122.16,37.44,2199,405900
18336,-122.15,37.44,2063,500001
18337,-122.15,37.44,1400,500001
18338,-122.15,37.44,1945,500001
18339,-122.14,37.44,3117,500001
18340,-122.14,37.43,1944,500001
18341,-122.14,37.43,1327,500001
18342,-122.14,37.43,1383,500001
18343,-122.15,37.43,2600,476300
18344,-122.15,37.42,3558,404800
18345,-122.14,37.43,2060,378600
18346,-122.15,37.43,11709,375000
18347,-122.16,37.42,4448,500001
18348,-122.15,37.41,2577,500001
18349,-122.17,37.43,3924,387500
18350,-122.15,37.41,473,475000
18351,-122.18,37.41,1034,500001
18352,-122.13,37.39,3385,500001
18353,-122.12,37.37,1446,500001
18354,-122.11,37.36,1575,500001
18355,-122.13,37.37,2139,500001
18356,-122.14,37.38,2859,500001
18357,-122.1,37.36,1433,500001
18358,-122.1,37.36,2063,500001
18359,-122.09,37.35,1795,500001
18360,-122.09,37.35,1502,500001
18361,-122.14,37.36,11294,500001
18362,-122.15,37.35,3814,500001
18363,-122.11,37.31,189,500001
18364,-122.12,37.29,436,500001
18365,-122.12,37.28,349,360000
18366,-122.08,37.24,427,500001
18367,-122.01,37.18,3852,318700
18368,-121.98,37.16,2533,279900
18369,-121.9,37.16,1529,293300
18370,-121.93,37.13,1150,398500
18371,-121.88,37.24,4420,226400
18372,-121.9,37.24,7521,255800
18373,-121.86,37.22,7245,361200
18374,-121.86,37.23,4337,271400
18375,-121.85,37.22,6203,362700
18376,-121.89,37.21,5636,459200
18377,-121.84,37.18,9176,473400
18378,-121.87,37.22,2825,485000
18379,-121.87,37.22,1921,405900
18380,-121.86,37.21,2552,500001
18381,-121.87,37.21,1080,500001
18382,-121.83,37.23,5389,500001
18383,-121.8,37.19,1797,434500
18384,-121.84,37.21,5468,418300
18385,-121.83,37.2,3694,348000
18386,-121.83,37.21,2714,387500
18387,-121.89,37.23,3574,355900
18388,-121.89,37.23,7754,361600
18389,-121.88,37.24,7174,394200
18390,-121.87,37.23,7357,361400
18391,-121.87,37.27,3298,305600
18392,-121.87,37.27,1730,279300
18393,-121.86,37.27,1852,279500
18394,-121.87,37.27,3561,269400
18395,-121.86,37.27,4393,246500
18396,-121.77,37.23,4713,253800
18397,-121.77,37.22,1617,191100
18398,-121.77,37.22,3992,299300
18399,-121.76,37.23,4274,233900
18400,-121.84,37.25,5939,234600
18401,-121.83,37.23,5507,245200
18402,-121.84,37.24,3574,274100
18403,-121.84,37.24,7991,238800
18404,-121.85,37.24,6425,237600
18405,-121.86,37.25,6958,262400
18406,-121.83,37.28,3057,230900
18407,-121.81,37.27,3244,224000
18408,-121.8,37.27,3912,221500
18409,-121.82,37.27,2030,279100
18410,-121.81,37.27,2996,209700
18411,-121.8,37.26,1394,195000
18412,-121.8,37.26,3631,184400
18413,-121.85,37.27,1957,294200
18414,-121.84,37.27,3624,198400
18415,-121.84,37.27,2795,250800
18416,-121.83,37.27,4454,282600
18417,-121.84,37.27,2429,253200
18418,-121.83,37.27,2855,311500
18419,-121.82,37.26,3030,218700
18420,-121.83,37.26,2394,259300
18421,-121.81,37.26,3379,236200
18422,-121.81,37.26,1911,249500
18423,-121.81,37.25,3398,350000
18424,-121.81,37.25,2070,244500
18425,-121.83,37.26,3609,213100
18426,-121.82,37.25,2650,194300
18427,-121.83,37.25,2332,123400
18428,-121.87,37.26,1051,234500
18429,-121.86,37.26,2814,224100
18430,-121.87,37.26,2383,265700
18431,-121.85,37.26,1982,289200
18432,-121.85,37.26,2312,311800
18433,-121.85,37.26,1816,291200
18434,-121.84,37.26,1808,184800
18435,-121.83,37.26,3243,257400
18436,-121.84,37.25,2363,141600
18437,-121.87,37.25,2498,183900
18438,-121.85,37.25,3773,241200
18439,-121.83,37.24,2543,237400
18440,-121.81,37.24,3250,234400
18441,-121.82,37.24,3671,241000
18442,-121.82,37.25,3344,245600
18443,-121.82,37.25,4021,241200
18444,-121.81,37.25,1975,159000
18445,-121.81,37.25,4096,251800
18446,-121.82,37.23,4487,291500
18447,-121.82,37.23,2349,233100
18448,-121.81,37.23,1674,253300
18449,-121.81,37.23,2635,248000
18450,-121.81,37.23,2413,257200
18451,-121.81,37.23,2319,278300
18452,-121.78,37.24,2123,262700
18453,-121.78,37.22,2127,217100
18454,-121.78,37.23,1747,229100
18455,-121.79,37.23,2240,289600
18456,-121.79,37.23,2281,259500
18457,-121.8,37.23,3179,265800
18458,-121.8,37.23,2581,272400
18459,-121.8,37.27,3301,260700
18460,-121.8,37.26,1868,260500
18461,-121.76,37.26,250,500001
18462,-121.77,37.24,10236,261100
18463,-121.7,37.2,531,385700
18464,-121.74,37.19,1290,500001
18465,-121.72,37.16,1062,394100
18466,-121.75,37.11,3167,467700
18467,-121.68,37.0,3754,412600
18468,-121.61,37.15,5498,416300
18469,-121.6,37.13,9483,344500
18470,-121.64,37.15,4780,288100
18471,-121.64,37.14,5487,229800
18472,-121.63,37.12,1830,248200
18473,-121.69,37.14,4077,386200
18474,-121.66,37.13,4477,226900
18475,-121.65,37.12,4721,239300
18476,-121.66,37.11,3785,436700
18477,-121.65,37.11,6006,321700
18478,-121.63,37.1,5034,335000
18479,-121.67,37.13,3269,300800
18480,-121.56,37.08,6725,393100
18481,-121.61,37.06,5322,386800
18482,-121.6,37.09,1511,350000
18483,-121.62,37.09,1593,260700
18484,-121.58,37.01,3192,234000
18485,-121.57,37.0,7241,260300
18486,-121.57,36.98,5231,279800
18487,-121.58,37.01,2873,264700
18488,-121.59,36.97,865,308700
18489,-121.59,37.01,6637,251500
18490,-121.61,37.03,6529,298500
18491,-121.58,37.03,3120,198600
18492,-121.58,37.02,2303,203600
18493,-121.59,37.02,6355,228600
18494,-121.57,37.02,2889,178000
18495,-121.57,37.01,1448,170300
18496,-121.56,37.0,3976,160100
18497,-121.54,36.99,2361,305000
18498,-121.51,37.02,2372,374600
18499,-121.74,37.35,440,500001
18500,-121.55,37.37,759,262500
18501,-121.59,37.19,220,131300
18502,-121.37,37.06,474,340900
18503,-122.03,37.18,212,390000
18504,-121.96,37.13,50,400000
18505,-121.98,37.14,74,350000
18506,-122.0,37.0,32,137500
18507,-122.01,36.99,227,271400
18508,-122.01,36.99,1321,263100
18509,-121.99,36.99,3119,281500
18510,-121.99,36.98,1104,256300
18511,-122.0,36.98,1636,239200
18512,-122.01,36.99,2548,233000
18513,-122.01,36.98,1250,265300
18514,-122.02,36.99,2156,245000
18515,-122.02,36.98,1484,187500
18516,-122.02,36.98,1153,212500
18517,-122.04,36.98,2155,404700
18518,-122.04,36.98,797,367600
18519,-122.04,36.97,2695,362300
18520,-122.06,37.0,1547,131300
18521,-122.05,36.97,2428,263800
18522,-122.05,36.97,3363,294100
18523,-122.06,36.98,3385,320900
18524,-122.04,36.98,1076,258300
18525,-122.04,36.97,1302,266400
18526,-122.04,36.97,1901,253100
18527,-122.04,36.97,792,238600
18528,-122.04,36.96,1294,223900
18529,-122.03,36.98,2817,255400
18530,-122.01,36.98,2403,229400
18531,-122.02,36.98,1053,217500
18532,-122.02,36.98,607,166700
18533,-122.02,36.97,2568,195300
18534,-122.01,36.97,2162,260900
18535,-122.01,36.97,920,232800
18536,-122.01,36.97,1605,240000
18537,-122.0,36.98,2502,275000
18538,-122.01,36.98,2820,242400
18539,-122.0,36.97,1029,240500
18540,-122.0,36.93,1616,400000
18541,-122.01,36.95,1217,326700
18542,-122.03,36.97,924,234400
18543,-122.03,36.97,337,225000
18544,-122.03,36.97,403,262500
18545,-122.04,36.97,1193,237500
18546,-122.03,36.96,2677,232600
18547,-122.02,36.97,594,250000
18548,-122.02,36.97,2124,281300
18549,-122.02,36.96,775,112500
18550,-122.03,36.96,584,243500
18551,-122.03,36.96,1607,216100
18552,-122.04,36.96,1438,202000
18553,-122.04,36.96,538,196400
18554,-122.04,36.96,1149,206400
18555,-122.03,36.96,2182,284200
18556,-122.04,36.95,1862,263800
18557,-122.01,36.91,691,388500
18558,-122.05,36.96,971,226500
18559,-122.06,36.96,65,258300
18560,-122.05,36.87,2232,276000
18561,-122.04,36.95,1987,265800
18562,-122.04,37.0,3365,116600
18563,-121.75,36.91,1461,173200
18564,-121.74,36.92,1210,156000
18565,-121.74,36.92,2648,151700
18566,-121.74,36.92,3355,164600
18567,-121.75,36.93,4026,218100
18568,-121.75,36.92,1801,194500
18569,-121.75,36.92,1362,177800
18570,-121.76,36.92,2096,238300
18571,-121.76,36.92,947,160700
18572,-121.75,36.91,1211,161400
18573,-121.76,36.91,1276,155000
18574,-121.75,36.91,1368,151400
18575,-121.77,36.91,2715,162000
18576,-121.76,36.9,919,121400
18577,-121.77,36.93,2587,190400
18578,-121.77,36.93,1943,184300
18579,-121.77,36.93,1406,190000
18580,-121.76,36.92,2687,169700
18581,-121.77,36.92,4934,194800
18582,-121.79,36.93,2512,189100
18583,-121.78,36.92,1515,241200
18584,-121.78,36.93,2794,178400
18585,-121.77,36.94,1063,171300
18586,-121.79,36.95,2152,192200
18587,-121.8,36.94,2377,190100
18588,-122.25,37.08,1201,177500
18589,-122.14,37.08,2420,334000
18590,-122.11,37.05,3337,315800
18591,-122.13,36.97,991,350000
18592,-122.07,37.13,1127,240000
18593,-122.09,37.09,695,222600
18594,-122.09,37.11,2637,231600
18595,-122.12,37.09,1397,239600
18596,-122.09,37.07,3581,214300
18597,-122.08,37.08,1541,204800
18598,-122.16,37.17,6422,202300
18599,-122.12,37.12,2419,206900
18600,-122.18,37.15,1457,284100
18601,-122.12,37.16,1602,185100
18602,-122.1,37.19,808,273300
18603,-122.08,37.15,506,273900
18604,-122.11,37.11,1993,206800
18605,-122.11,37.14,3201,204100
18606,-122.13,37.15,2854,180300
18607,-122.09,37.21,1969,394900
18608,-122.0,37.12,4413,383300
18609,-122.04,37.12,1427,154500
18610,-122.02,37.11,2066,196400
18611,-122.05,37.11,1065,146300
18612,-122.07,37.08,5639,270000
18613,-122.05,37.05,2422,201300
18614,-122.07,37.06,1634,232300
18615,-122.08,37.04,2800,220900
18616,-122.08,37.03,4682,203700
18617,-122.04,37.04,4977,312300
18618,-122.03,37.03,4650,322000
18619,-122.02,37.01,1005,500001
18620,-122.03,37.0,2077,440500
18621,-122.04,37.08,467,261500
18622,-122.02,37.09,1818,240000
18623,-122.03,37.05,2010,190900
18624,-122.01,37.06,4113,308100
18625,-122.0,37.08,4154,373400
18626,-121.95,37.11,2387,397700
18627,-121.96,37.1,922,331500
18628,-121.87,37.1,1918,402300
18629,-121.9,37.1,1708,356600
18630,-121.93,37.04,1522,363500
18631,-121.96,37.03,1343,386400
18632,-121.93,37.05,679,340600
18633,-121.96,37.06,1321,390000
18634,-121.99,37.05,2023,353000
18635,-122.0,37.06,2403,304400
18636,-122.01,37.03,5904,355300
18637,-121.97,37.01,2073,371600
18638,-121.98,36.99,6787,262400
18639,-121.97,37.0,990,272900
18640,-121.98,36.98,2681,215800
18641,-121.99,36.99,1592,207000
18642,-121.99,36.98,2113,234600
18643,-121.99,36.98,5613,215600
18644,-121.98,36.97,3349,251900
18645,-121.98,36.96,3495,258300
18646,-121.99,36.97,3044,213200
18647,-122.0,36.97,2702,256700
18648,-121.99,36.96,1275,422400
18649,-121.99,36.96,875,377300
18650,-121.96,36.88,2846,294400
18651,-121.97,36.97,3665,228500
18652,-121.97,36.96,4001,234600
18653,-121.98,36.96,3209,245100
18654,-121.96,36.98,4907,229200
18655,-121.97,36.98,2813,252400
18656,-121.97,36.97,2849,228600
18657,-121.96,36.97,4324,263800
18658,-121.94,36.98,3010,290700
18659,-121.94,36.98,3520,264300
18660,-121.95,36.98,3745,261200
18661,-121.94,36.97,1738,330800
18662,-121.93,36.99,6356,283500
18663,-121.94,37.0,2210,315200
18664,-121.96,37.0,3847,305200
18665,-121.96,36.99,3209,238000
18666,-121.94,36.99,4571,221700
18667,-121.86,37.0,8638,351800
18668,-121.91,36.99,5675,322300
18669,-121.91,36.98,1957,233300
18670,-121.88,36.98,4117,289500
18671,-121.91,36.97,4920,231900
18672,-121.92,36.95,3457,252300
18673,-121.88,36.96,4910,308800
18674,-121.9,36.97,3707,295200
18675,-121.88,36.96,6355,321100
18676,-121.9,36.93,7281,335500
18677,-121.87,36.95,3703,368400
18678,-121.84,36.94,4921,307900
18679,-121.89,36.89,2774,352000
18680,-121.91,36.85,2442,300000
18681,-121.82,36.86,1573,420000
18682,-121.79,37.0,2715,290400
18683,-121.83,36.98,4431,298600
18684,-121.82,36.95,2599,349300
18685,-121.83,37.02,1903,288400
18686,-121.76,37.0,1416,279800
18687,-121.79,37.03,943,228600
18688,-121.69,36.96,1229,305600
18689,-121.75,36.96,3461,190800
18690,-121.75,36.95,1580,202700
18691,-121.77,36.96,4228,229100
18692,-121.73,36.93,2931,224700
18693,-121.67,36.93,569,187500
18694,-122.39,40.59,1279,81300
18695,-122.39,40.58,1625,68900
18696,-122.37,40.58,2054,76900
18697,-122.38,40.58,1262,72600
18698,-122.38,40.58,1808,74800
18699,-122.36,40.58,1220,118800
18700,-122.34,40.58,4843,101700
18701,-122.35,40.57,589,87500
18702,-122.34,40.57,1610,82800
18703,-122.38,40.57,2251,58200
18704,-122.38,40.56,2281,101200
18705,-122.38,40.54,1216,75300
18706,-122.37,40.54,2213,86900
18707,-122.4,40.58,3895,78200
18708,-122.41,40.58,2072,75600
18709,-122.4,40.58,1455,104200
18710,-122.39,40.57,855,84400
18711,-122.42,40.59,5045,138900
18712,-122.45,40.61,785,58200
18713,-122.45,40.56,1712,148700
18714,-122.42,40.57,7949,120100
18715,-122.4,40.57,1321,90100
18716,-122.4,40.62,4794,103100
18717,-122.42,40.6,2614,122900
18718,-122.39,40.6,2195,66500
18719,-122.38,40.61,4773,105000
18720,-122.37,40.6,5178,111400
18721,-122.39,40.64,3604,78700
18722,-122.36,40.62,3896,94200
18723,-122.34,40.63,2183,151600
18724,-122.33,40.6,6383,111100
18725,-122.32,40.58,1937,114200
18726,-122.3,40.58,1043,98800
18727,-122.36,40.56,3592,64800
18728,-122.37,40.55,1435,136700
18729,-122.36,40.55,2500,113300
18730,-122.46,40.52,2085,146500
18731,-122.41,40.55,3753,86500
18732,-122.41,40.53,1127,72000
18733,-122.39,40.53,1427,80800
18734,-122.39,40.52,2068,85900
18735,-122.4,40.51,1750,100600
18736,-122.37,40.52,4547,98100
18737,-122.35,40.56,2801,81600
18738,-122.35,40.56,3900,85200
18739,-122.35,40.54,2280,97800
18740,-122.36,40.57,431,77300
18741,-122.35,40.57,2226,69400
18742,-122.34,40.57,2187,67900
18743,-122.33,40.57,2777,75900
18744,-122.32,40.57,2524,93800
18745,-122.31,40.55,13714,100100
18746,-122.34,40.51,2247,119200
18747,-122.33,40.52,2801,116700
18748,-122.31,40.49,4026,118400
18749,-122.28,40.5,2405,83100
18750,-122.4,40.71,2390,84700
18751,-122.43,40.66,2532,92200
18752,-122.42,40.63,2248,80400
18753,-122.38,40.69,1774,61500
18754,-122.36,40.69,3611,60600
18755,-122.35,40.68,1822,56600
18756,-122.36,40.68,1745,59800
18757,-122.38,40.67,2281,65600
18758,-122.36,40.66,2786,75800
18759,-122.31,40.65,3664,141600
18760,-122.25,40.6,2753,128300
18761,-122.23,40.63,1141,130700
18762,-122.25,40.66,2771,108500
18763,-122.32,40.71,2879,105400
18764,-122.31,40.75,1411,75800
18765,-122.27,40.53,2255,129800
18766,-122.26,40.58,2539,138500
18767,-122.23,40.57,1633,150800
18768,-122.24,40.51,2216,116800
18769,-122.31,40.45,1187,66800
18770,-122.31,40.45,2596,60400
18771,-122.29,40.44,1270,48100
